OT;NV/GOM;DIRECCION;CONTRATISTA;COMUNA;ZONAL;ITO;FECHA_INSPECCION;TIPO_TRABAJO;SUPERVISOR;HAY HALLAZGO;INCIDENCIA;NOMBRE DE INCIDENCIA;TIPO;HALLAZGO;OBSERVACION;TOTAL_HALLAZGO;MES;AÑO;TIPO_OBRA
78443;ID;SENADOR JAIME GUZMAN ERRAZURIZ 3311;BUREAU VERITAS;ÑUÑOA;FLORIDA;EDDIC MONZANT;2022-01-14;AEREA;N/A;NO;;;;;;0;ENERO;2022;OO.EE
2897060;NV;BRIONES LUCO 355;BUREAU VERITAS;LA CISTERNA;FLORIDA;EDDIC MONZANT;2022-01-19;AEREA;N/A;SI;22;Instalación Placa de Identificación (__________);Parte ellectrómecanica, montaje transformador, colocación y conexión tableros BT;;;1;ENERO;2022;OO.EE
2780848;NV;TENIENTE MONTT 1980;BUREAU VERITAS;ÑUÑOA;FLORIDA;EDDIC MONZANT;2022-01-19;AEREA;N/A;NO;;;;;;0;ENERO;2022;OO.EE
2805364;NV;CRECENTE ERRAZURIZ 291;ENERPA;ÑUÑOA;FLORIDA;ERIC DAZA;2022-01-24;AEREA;ALBINO ÑEGUEY;NO;;;;;;0;ENERO;2022;OO.EE
2916798;NV;TABALABA 7651;ENERPA;LA FLORIDA;FLORIDA;MARIO ZAMBRANO;2022-01-25;AEREA;SERGIO ARCE;SI;22;Instalación Placa de Identificación (__________);Parte ellectrómecanica, montaje transformador, colocación y conexión tableros BT;;;1;ENERO;2022;OO.EE
2889899;NV;JUAN WILLIANS 1766;URBELEC;SAN RAMÓN;FLORIDA;MARIO ZAMBRANO;2022-01-26;AEREA;N/A;SI;9;Retiro de poste;Poste;FALTA RETIRO DE POSTES BT Nº 145675 - 706718 - 97112 - 104254 - 104253.;;1;ENERO;2022;OO.EE
2889899;NV;JUAN WILLIANS 1766;URBELEC;SAN RAMÓN;FLORIDA;MARIO ZAMBRANO;2022-01-26;AEREA;N/A;SI;9;Retiro de poste;Poste;NORMALIZAR TAPA TUBO TIRANTE FINAL RED MT;;1;ENERO;2022;OO.EE
2889899;NV;JUAN WILLIANS 1766;URBELEC;SAN RAMÓN;FLORIDA;MARIO ZAMBRANO;2022-01-26;AEREA;N/A;SI;9;Retiro de poste;Poste;AISLAR CONDUCTOR CALPE AP 2x16 CORTADO Y COLGANDO.;;1;ENERO;2022;OO.EE
2901086;NV;LOS TALAVERAS 370;ENERPA;ÑUÑOA;FLORIDA;MARIO ZAMBRANO;2022-01-26;AEREA;N/A;SI;9;Retiro de poste;Poste;;;1;ENERO;2022;OO.EE
2901086;NV;LOS TALAVERAS 370;ENERPA;ÑUÑOA;FLORIDA;MARIO ZAMBRANO;2022-02-04;AEREA;SERGIO ARCE;NO;;;;;TRASLADO EQUIPO SECCIONADOR TC CASTILLO VELAZCO OTE LOS TALAVERAS, CORRECTA INSTALACIÓN Y MEDICIÓN DE TIERRA PROTECCIÓN;0;FEBRERO;2022;OO.EE
2892486;NV;GREGORIO DE LA FUENTE 3011;URBELEC;MACUL;FLORIDA;MARIO ZAMBRANO;2021-02-08;AEREA;N/A;NO;;;;;;0;FEBRERO;2021;OO.EE
2895017;NV;WALKER MARTINEZ N°1165;URBELEC;LA FLORIDA;FLORIDA;EDDIC MONZANT;2022-02-08;SUBTERRÁNEA;N/A;NO;;;;;TRABAJO 100 % EJECUTADO;0;FEBRERO;2022;OO.EE
2862441;NV;BRIONES LUCO N°355;ENERPA;LA CISTERNA;FLORIDA;MARIO ZAMBRANO;2022-02-10;AEREA;LUIS BECERRA;SI;22;Instalación Placa de Identificación (__________);Parte ellectrómecanica, montaje transformador, colocación y conexión tableros BT;INSTALACION CABLES DESDE BUSHING BT HACIA DESCONECTADOR NH MAS CONEXION DE NEUTROS EN BAJADAS SUBTERRANEAS (2);;1;FEBRERO;2022;OO.EE
2879111;NV;MANUEL MONTT N°  2630;URBELEC;ÑUÑOA;FLORIDA;EDDIC MONZANT;2022-02-14;AEREA;N/A;NO;;;;;SE VISUALIZA TRABAJO EJECUTADO 100%;0;FEBRERO;2022;OO.EE
2885867;NV;JULIO PEADO N°2110;URBELEC;ÑUÑOA;FLORIDA;EDDIC MONZANT;2022-02-14;SUBTERRÁNEA;N/A;NO;;;;;TRABAJO 100 % EJECUTADO;0;FEBRERO;2022;OO.EE
2841473;NV;ECHENIQUE N°8387;BUREAU VERITAS;LA REINA;FLORIDA;EDDIC MONZANT;2022-02-14;SUBTERRÁNEA;N/A;NO;;;;;TRABAJO 100 % EJECUTADO;0;FEBRERO;2022;OO.EE
2893283;NV;AV. DEPARTAMENTAL N°3913;URBELEC;LA FLORIDA;FLORIDA;EDDIC MONZANT;2022-02-15;AEREA;LUIS BECERRA;NO;;;;;AVANCE DE OBRAS;0;FEBRERO;2022;OO.EE
2897682;NV;LOS PRESIDENTES N°9504;ENERPA;PEÑALOLÉN;FLORIDA;CHARLIE MEDINA;2022-02-23;SUBTERRÁNEA;SERGIO ARCE;NO;;;;;INSPECCIÓN PARA VALIDAR CRO, NO SE REALIZARON UNIONES BT.;0;FEBRERO;2022;OO.EE
2865151;NV;EL HUALLE N°7815;ENERPA;LA FLORIDA;FLORIDA;CHARLIE MEDINA;2022-02-23;SUBTERRÁNEA;SERGIO ARCE;NO;;;;;INSPECCIÓN PARA VALIDAR CRO, NO SE REALIZARON UNIONES BT.;0;FEBRERO;2022;OO.EE
2801169;NV;VICUÑA MACKENNA N° 11346;BUREAU VERITAS;LA FLORIDA;FLORIDA;EDDIC MONZANT;2022-03-04;SUBTERRÁNEA;N/A;NO;;;;;TRABAJO 100 % EJECUTADO;0;MARZO;2022;OO.EE
2855290;NV;OBISPO ARTURO ESPINOZA CAMPOS N°2231;BUREAU VERITAS;MACUL;FLORIDA;EDDIC MONZANT;2022-03-09;AEREA;N/A;NO;;;;;TRABAJO 100 % EJECUTADO;0;MARZO;2022;OO.EE
2865379;NV;LINARES N°0120;BUREAU VERITAS;LA GRANJA;FLORIDA;MARIO ZAMBRANO;2022-03-09;AEREA;N/A;NO;;;;;;0;MARZO;2022;OO.EE
2891988;NV;CORONEL N° 8960;BUREAU VERITAS;LA GRANJA;FLORIDA;MARIO ZAMBRANO;2022-03-09;AEREA;N/A;NO;;;;;;0;MARZO;2022;OO.EE
83674;ID;NICANOR PLAZA N° 1838;BUREAU VERITAS;LA REINA;FLORIDA;EDDIC MONZANT;2022-03-14;SUBTERRÁNEA;N/A;NO;;;;;TRABAJO 100 % EJECUTADO;0;MARZO;2022;OO.EE
2862441;NV;BRIONES LUCO N° 355;URBELEC;ÑUÑOA;FLORIDA;EDDIC MONZANT;2022-03-16;SUBTERRÁNEA;N/A;NO;;;;;TRABAJO 100 % EJECUTADO;0;MARZO;2022;OO.EE
2857299;NV;LAS VERBENAS N° 5439;ENERPA;ÑUÑOA;FLORIDA;EDDIC MONZANT;2022-03-22;SUBTERRÁNEA;N/A;NO;;;;;;0;MARZO;2022;OO.EE
2805364;NV;CRECENTE ERRAZURIZ N° 291;ENERPA;ÑUÑOA;FLORIDA;MARIO ZAMBRANO;2022-03-22;AEREA;CARLOS VELAZCO;SI;22;Instalación Placa de Identificación (__________);Parte ellectrómecanica, montaje transformador, colocación y conexión tableros BT;;INSTALACION 2 POSTES CON NUEVO TD 500KVA, TRASLADO DE TIRANTES A PISO A POSTE MOZO;1;MARZO;2022;OO.EE
2866363;NV;SANTA VICTORIA N° 9615 ;ENERPA;LA FLORIDA;FLORIDA;MARIO ZAMBRANO;2022-03-23;AEREA;SERGIO ARCE;SI;9;Retiro de poste;Poste;;INSTALACION 2 POSTES 11.50 MAS TENDIDO RED AL 70mm2 135 MTS;1;MARZO;2022;OO.EE
2878687;NV;GENERAL FREIRE N° 186;MAPESO;LA CISTERNA;FLORIDA;MARIO ZAMBRANO;2022-03-24;AEREA;N/A;SI;22;Instalación Placa de Identificación (__________);Parte ellectrómecanica, montaje transformador, colocación y conexión tableros BT;;INSTALACION POSTE PASO CON ARRANQUE PPF, POSTE REMATE TENDIDO 10 MTS RED LINEALES;1;MARZO;2022;OO.EE
2906953;NV;JORGE CACERES N° 503;ENERPA;LA CISTERNA;FLORIDA;MARIO ZAMBRANO;2022-03-24;AEREA;SIXTO MONTILLA;SI;22;Instalación Placa de Identificación (__________);Parte ellectrómecanica, montaje transformador, colocación y conexión tableros BT;;INSTALACION POSTE 11.50 CON TECNICA LLEE, ARRANQUE CON PPF;1;MARZO;2022;OO.EE
2901086;NV;LOS TALAVERAS N° 370;ENERPA;ÑUÑOA;FLORIDA;MARIO ZAMBRANO;2022-03-25;AEREA;SERGIO ARCE;NO;;;;;TRASLADO EQUIPO ENEL, TD C. VELASCO PTE STA JULIA, BAJADAS SUBT. STA JULIA NORTE C. VELASCO.;0;MARZO;2022;OO.EE
2913020;NV;COSTA RICA N° 8441;ENERPA;LA FLORIDA;FLORIDA;MARIO ZAMBRANO;2022-03-25;AEREA;SERGIO ARCE;NO;;;;;DESCONEXION SUSPENDIDA, AL MOMENTO DE ABRIR TD 12482 EXISTE CLIENTE DE SANTA JULIA 1006 EN PROCESO DE DIALISIS SIN AVISAJE, SUPERVISOR A CARGO INFORMA  A DESPACHO SE VUELVE A CERRAR TD 10:14 ;0;MARZO;2022;OO.EE
2772366;NV;JOSE PEDRO ALESSANDRI N° 455;SYNER;ÑUÑOA;FLORIDA;CHARLIE MEDINA;2022-03-26;AEREA;GERMAN JEREZ;NO;;;;;DESCONEXIÓN. SE REALIZA EXTENSIÓN DE RED MT 3X70MM2 AL DESNUDO, SE INSTALAN 12 METROS LINEALES X 3 CIRCUITOS. SE INTERCALAN 2 POSTES DE 11.5 METROS. SE INSTALA TRANSFORMDOR DE 500 KVA. SE INSTALAN 42 METROS LINEALES X 2 CIRCUITOS DE RED BT CALPE 3X95MM2 1X50MM2. SE RETIRAN 294 METROS DE RED BT EXISTENTE;0;MARZO;2022;OO.EE
2862661;NV;AV QUILIN N° 139;BUREAU VERITAS;MACUL;FLORIDA;EDDIC MONZANT;2022-03-28;SUBTERRÁNEA;N/A;NO;;;;;;0;MARZO;2022;OO.EE
2809753;NV;AVDA. VICUÑA MACKENNA PONIENTE N° 6650 ;BUREAU VERITAS;LA FLORIDA;FLORIDA;EDDIC MONZANT;2022-03-28;SUBTERRÁNEA;N/A;NO;;;;;TRABAJO 100 % EJECUTADO;0;MARZO;2022;OO.EE
2897338;NV;PINTOR CICARELLI N° 278;ENERPA;SAN JOAQUÍN;FLORIDA;EDDIC MONZANT;2022-03-28;SUBTERRÁNEA;N/A;NO;;;;;;0;MARZO;2022;OO.EE
2929941;NV;PJE TETIS Nº 302;SYNER;LA FLORIDA;FLORIDA;CHARLIE MEDINA;2022-03-29;AEREA;CARLOS NEIRA;SI;9;Retiro de poste;Poste;;DESCONEXIÓN. AUMENTO DE CAPACIDAD DE TRANSFORMADOR Y REFUERZO DE RED BT. SE RETIRA TRANSFORMADOR DE 150KVA Y SE INSTALA TRANSFORMADOR DE 500KVA. SE INSTALAN 425 METROS LINEALES DE RED BT CALPE 3X95MM2 1X50MM2. SE INSTALAN 2 POSTES DE 8.5 M BT. SE INSTALAN 7 CAJAS DE EMPALME. SE RETIRAN 640 METROS LINEALES DE RED BT TRADICIONAL. SE RETIRAN 98 METROS LINEALES DE RED BT CALPE 3X35MM2 1X50MM2. ;1;MARZO;2022;OO.EE
2879686;NV;VICUÑA MACKENNA Nº 4860 ;ENERPA;MACUL;FLORIDA;MARIO ZAMBRANO;2022-03-29;AEREA;JHONN ARCE;SI;2;Reposición de Jardines conforme condición original;Fundación y Excavación;;AVANCE OBRA TRASLADO RED CALPE, RETIRO POSTES BT (3);1;MARZO;2022;OO.EE
2879686;NV;VICUÑA MACKENNA Nº 4860 ;ENERPA;MACUL;FLORIDA;MARIO ZAMBRANO;2022-03-29;AEREA;JHONN ARCE;SI;3;Reposición de aceras y/o calzadas conforme condición original;Fundación y Excavación;MARATHON 4771 CONCENRICO DISTRIBUCION PASA POR LINEA DE TECHO, POR CLIENTE NO PERMITIR INSTALAR POSTE 11.50 EN LINEA COMO FIGURA PROYECTO.;;1;MARZO;2022;OO.EE
2929941;NV;PJE TETIS Nº 302;SYNER;LA FLORIDA;FLORIDA;CHARLIE MEDINA;2022-03-30;AEREA;CARLOS NEIRA;NO;;;;;DESCONEXIÓN. AUMENTO DE CAPACIDAD DE TRANSFORMADOR Y REFUERZO DE RED BT. SE RETIRA TRANSFORMADOR DE 150KVA Y SE INSTALA TRANSFORMADOR DE 500KVA. SE INSTALAN 425 METROS LINEALES DE RED BT CALPE 3X95MM2 1X50MM2. SE INSTALAN 2 POSTES DE 8.5 M BT. SE INSTALAN 7 CAJAS DE EMPALME. SE RETIRAN 640 METROS LINEALES DE RED BT TRADICIONAL. SE RETIRAN 98 METROS LINEALES DE RED BT CALPE 3X35MM2 1X50MM2.;0;MARZO;2022;OO.EE
2913019;NV;GARCIA MORENO Nº 960;BUREAU VERITAS;ÑUÑOA;FLORIDA;CHARLIE MEDINA;2022-03-30;AEREA;ALEJANDRO VASQUEZ;NO;;;;;EXTENSIÓN DE RED MT SPC 3X70MM2 E INSTALACIÓN DE TRANSFORMADOR DE 300KVA. SE INSTALAN 83 METROS LINEALES DE RED MT SPC 3X70MM2 AL PROT = 249M. SE INTERCALAN 3 POSTES MT DE 11.5 M. SE RETIRA 1 POSTE BT, QUEDA PENDIENTE RETIRAR 1 POSTE BT. SE INSTALA TRANSFORMADOR DE 300KVA. SE RETIRAN 97 METROS LINEALES DE RED BT CALPE 3X95MM2 1X50MM2.;0;MARZO;2022;OO.EE
2868232;NV;VICUÑA MACKENNA PTE 7149-7189;URBELEC;LA FLORIDA;FLORIDA;JAVIER CONTRERAS;2022-03-30;AEREA;SERGIO VIDAL;NO;;;;;SE REALIZAN TRABAJOS SEGUN ORDEN DE TRABAJO QUEDANDO PENDIENTE LA CONECCION DE TIERRAS Y NEUTRO PORQUE FALTA AFINADO DE PISO EN CAMARA;0;MARZO;2022;OO.EE
2900520;NV;LONGITUDINAL SUR 4404-A-B-C-D-E-F;ENERPA;LA FLORIDA;FLORIDA;MARIO ZAMBRANO;2022-03-30;AEREA;SERGIO ARCE;NO;;;;;REFUERZO RED Cu 21mm2 BIFASICA POR AL PROTEGIDO 70mm2 25 Kv 250 MTS LINEALES. INSTALACION TIRANTES, CUCHILLOS Nº P 766874;0;MARZO;2022;OO.EE
2918442;NV;HERNAN CORTES Nº 2602;ENERPA;ÑUÑOA;FLORIDA;MARIO ZAMBRANO;2022-03-30;AEREA;N/A;NO;;;;;CORRECTA INSTALACION POSTES CON TRANSFORMADOR, CON LETRERO OK.;0;MARZO;2022;OO.EE
2879686;NV;VICUÑA MACKENNA Nº 4860 ;ENERPA;MACUL;FLORIDA;MARIO ZAMBRANO;2022-03-31;AEREA;SERGIO ARCE;SI;2;Reposición de Jardines conforme condición original;Fundación y Excavación;;TRASLADO RED CALPE, RETIRO POSTES BT (3);1;MARZO;2022;OO.EE
2879686;NV;VICUÑA MACKENNA Nº 4860 ;ENERPA;MACUL;FLORIDA;MARIO ZAMBRANO;2022-03-31;AEREA;SERGIO ARCE;SI;3;Reposición de aceras y/o calzadas conforme condición original;Fundación y Excavación;;TRASLADO RED CALPE, RETIRO POSTES BT (3);1;MARZO;2022;OO.EE
